variants,batchSeed,metaPowerMultiplier,permanentMissChance,pickupReactionSeconds,pickupReactionJitterSeconds,pickupActionIntervalSeconds,perkDecisionSeconds,simulationHz,totalWaves,runIndex,gameplaySeed,botSeed,win,timedOut,activeDurationSeconds,estimatedWallDurationSeconds,waveReached,level,perkDecisions,kills,merges,formed3Star,locked3Star,consumes,dropsGenerated,collected,expired,cardsFull,permanentlyMissedDrops,unresolvedDrops,expiredRate,collectedRate,mergesBeforeBoss,mergesPerRegularWave,breatherSeconds,breatherShare,bossReached,bossKilled,bossBreached,bossEntryFormed3Star,bossEntryLocked3Star,bossEntryCollected,bossSpawnFormed3Star,bossSpawnLocked3Star,bossSpawnCollected,preBossKillFormed3Star,preBossKillLocked3Star,preBossKillCollected,bossFightDurationSeconds,bossShare,peakEnemies,peakBullets,peakDrops,peakParticles
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,0,2296215870,2743432545,true,false,769.333333333291,790.333333333291,9,8,7,180,26,8,3,16,60,52,8,16,8,0,0.13333333333333333,0.8666666666666667,25,3.125,167.7333333333248,0.21802426343154338,1,1,0,8,3,42,8,3,50,8,3,51,80.16666666659376,0.10420277296351582,6,8,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1,121806499,3016168439,true,false,841.9999999998915,862.9999999998915,9,8,7,180,21,6,3,5,40,36,4,5,4,0,0.1,0.9,18,2.25,167.7333333333248,0.19920823436264418,1,1,0,5,3,27,6,3,35,6,3,35,155.6666666665251,0.1848772763260631,3,4,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,2,584696471,3861983035,true,false,812.6999999999182,833.6999999999182,9,8,7,180,23,6,3,7,44,40,4,7,4,0,0.09090909090909091,0.9090909090909091,21,2.625,167.7333333333248,0.20639022189410813,1,1,0,6,3,35,6,3,39,6,3,39,126.63333333321816,0.15581805504273522,4,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,3,2410699453,783182251,true,false,768.6999999999582,789.6999999999582,9,8,7,180,24,7,3,11,49,45,4,11,4,0,0.08163265306122448,0.9183673469387755,19,2.375,167.7333333333248,0.21820389402020804,1,1,0,5,3,33,7,3,43,7,3,44,80.46666666659348,0.10467889510419912,5,8,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,4,3511399940,1742797195,false,false,795.4666666666005,816.4666666666005,9,8,7,179,27,8,3,13,52,50,2,13,2,0,0.038461538461538464,0.9615384615384616,26,3.25,167.7333333333248,0.2108615487764064,1,0,1,8,3,43,8,3,48,0,0,0,0,0,5,10,1,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,5,4218843850,964822691,false,false,841.5999999998919,862.5999999998919,9,8,7,179,18,6,3,4,36,32,4,4,4,0,0.1111111111111111,0.8888888888888888,18,2.25,167.7333333333248,0.19930291508239822,1,0,1,6,3,29,6,3,32,0,0,0,0,0,5,6,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,6,2039225980,2443286865,true,false,872.8666666665301,893.8666666665301,9,8,7,180,29,9,3,16,62,55,7,16,7,0,0.11290322580645161,0.8870967741935484,23,2.875,167.7333333333248,0.19216375162302493,1,1,0,7,2,41,9,3,52,9,3,54,174.16666666650826,0.19953410219186074,5,13,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,7,2204589574,1442323462,false,false,783.9999999999443,804.9999999999443,9,8,7,179,26,8,3,17,58,51,7,17,7,0,0.1206896551724138,0.8793103448275862,24,3,167.7333333333248,0.2139455782312968,1,0,1,7,3,45,8,3,51,0,0,0,0,0,2,5,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,8,3214878234,669185841,true,false,773.9666666666201,794.9666666666201,9,8,7,180,28,8,2,10,53,48,5,10,5,0,0.09433962264150944,0.9056603773584906,27,3.375,167.7333333333248,0.2167190662819263,1,1,0,8,2,44,8,2,48,8,2,48,69.76666666660321,0.09014169430200364,4,14,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,9,2053453029,1438868833,true,false,744.2333333333138,765.2333333333138,9,8,7,180,20,6,3,11,45,41,4,11,4,0,0.08888888888888889,0.9111111111111111,18,2.25,167.7333333333248,0.22537734581447916,1,1,0,5,3,33,6,3,40,6,3,40,57.23333333328128,0.07690240515960423,5,14,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,10,559618858,496218829,false,false,783.7333333332779,804.7333333332779,9,8,7,179,23,7,3,8,47,41,6,8,6,0,0.1276595744680851,0.8723404255319149,18,2.25,167.7333333333248,0.21401837359646564,1,0,1,5,3,32,7,3,41,0,0,0,0,0,3,3,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,11,531742719,992158343,false,false,787.6666666666076,808.6666666666076,9,8,7,179,16,4,3,0,27,25,2,0,2,0,0.07407407407407407,0.9259259259259259,13,1.625,167.7333333333248,0.2129496402877749,1,0,1,4,3,20,4,3,25,0,0,0,0,0,5,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,12,4201694498,3214489409,false,false,843.2333333332238,864.2333333332238,9,8,7,179,25,7,3,13,59,48,11,13,11,0,0.1864406779661017,0.8135593220338984,23,2.875,167.7333333333248,0.19891686761277613,1,0,1,7,3,37,7,3,46,0,0,0,0,0,6,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,13,1839324408,3166077543,true,false,763.7999999999627,784.7999999999627,9,8,7,180,21,6,3,7,44,38,6,7,6,0,0.13636363636363635,0.8636363636363636,21,2.625,167.7333333333248,0.21960373570742733,1,1,0,6,3,34,6,3,37,6,3,37,84.46666666658984,0.11058741380805705,5,9,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,14,56504798,1525320432,false,false,793.0333333332694,814.0333333332694,9,8,7,179,34,10,3,21,70,63,7,21,7,0,0.1,0.9,28,3.5,167.7333333333248,0.21150855365474966,1,0,1,8,3,50,9,3,61,0,0,0,0,0,3,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,15,2397099859,2713521751,true,false,807.399999999923,828.399999999923,9,8,7,180,22,6,2,20,56,52,4,20,4,0,0.07142857142857142,0.9285714285714286,20,2.5,167.7333333333248,0.2077450251837265,1,1,0,5,2,46,6,2,51,6,2,51,115.76666666656138,0.14338204937648305,6,9,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,16,2015134913,1153751129,true,false,808.0999999999224,829.0999999999224,9,8,7,180,27,8,3,9,50,46,4,9,4,0,0.08,0.92,21,2.625,167.7333333333248,0.20756507032958904,1,1,0,6,3,34,8,3,45,8,3,45,125.26666666655274,0.15501381842168638,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,17,608994987,47701258,false,false,865.0333333332039,886.0333333332039,9,8,7,179,27,8,3,11,56,48,8,11,8,0,0.14285714285714285,0.8571428571428571,24,3,167.7333333333248,0.19390389580364906,1,0,1,7,3,40,8,3,47,0,0,0,0,0,5,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,18,3557860175,4154778242,true,false,775.7999999999518,796.7999999999518,9,8,7,180,21,6,3,2,42,32,10,2,10,0,0.23809523809523808,0.7619047619047619,19,2.375,167.7333333333248,0.21620692618372678,1,1,0,6,3,29,6,3,32,6,3,32,96.99999999991178,0.1250322248001003,2,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,19,120728548,626776274,false,false,773.733333333287,794.733333333287,9,8,7,179,22,7,3,4,37,34,3,4,3,0,0.08108108108108109,0.918918918918919,18,2.25,167.7333333333248,0.2167844218507688,1,0,1,5,3,28,7,3,34,0,0,0,0,0,2,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,20,2151529111,2734624010,false,false,841.2999999998922,862.2999999998922,9,8,7,179,26,8,3,10,56,46,10,10,10,0,0.17857142857142858,0.8214285714285714,23,2.875,167.7333333333248,0.19937398470622406,1,0,1,7,3,38,8,3,45,0,0,0,0,0,5,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,21,1382418872,836112913,false,false,851.4999999998829,872.4999999998829,9,8,7,179,24,8,3,11,46,43,3,11,3,0,0.06521739130434782,0.9347826086956522,19,2.375,167.7333333333248,0.19698571148954536,1,0,1,6,3,32,7,3,41,0,0,0,0,0,6,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,22,4072874768,3284093835,true,false,835.2999999998976,856.2999999998976,9,8,7,180,28,8,3,16,63,54,9,16,9,0,0.14285714285714285,0.8571428571428571,25,3.125,167.7333333333248,0.20080609760965562,1,1,0,7,3,44,8,3,54,8,3,54,135.8666666665431,0.16265613152946218,5,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,23,1358835280,2977920616,true,false,799.3333333332637,820.3333333332637,9,8,7,180,25,8,3,7,47,41,6,7,6,0,0.1276595744680851,0.8723404255319149,21,2.625,167.7333333333248,0.2098415346121844,1,1,0,6,3,33,7,3,38,7,3,40,95.86666666657948,0.11993327773134424,5,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,24,1091918759,2357897933,false,false,814.8333333332496,835.8333333332496,9,8,7,179,28,8,3,14,60,52,8,14,8,0,0.13333333333333333,0.8666666666666667,24,3,167.7333333333248,0.20584986704848685,1,0,1,7,3,36,8,3,52,0,0,0,0,0,5,8,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,25,3043943479,2490355969,false,false,835.5333333332308,856.5333333332308,9,8,7,179,27,8,3,11,54,47,7,11,7,0,0.12962962962962962,0.8703703703703703,21,2.625,167.7333333333248,0.20075001994735345,1,0,1,6,3,35,8,3,47,0,0,0,0,0,3,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,26,2575129775,3048092246,false,false,801.4999999999284,822.4999999999284,9,8,7,179,21,6,3,11,49,42,7,11,7,0,0.14285714285714285,0.8571428571428571,19,2.375,167.7333333333248,0.20927427739655619,1,0,1,6,3,35,6,3,41,0,0,0,0,0,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,27,4119587018,401003158,true,false,783.3666666666115,804.3666666666115,9,8,7,180,23,7,3,8,48,40,8,8,8,0,0.16666666666666666,0.8333333333333334,20,2.5,167.7333333333248,0.21411854814689155,1,1,0,6,3,34,6,3,39,6,3,39,111.23333333323217,0.14199395770380835,2,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,28,3898742175,1879299208,false,false,806.2666666665907,827.2666666665907,9,8,7,179,31,10,3,11,61,52,9,11,9,0,0.14754098360655737,0.8524590163934426,25,3.125,167.7333333333248,0.20803704316190746,1,0,1,8,3,39,10,3,51,0,0,0,0,0,5,9,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,29,1855762452,1504534728,false,false,792.8333333332696,813.8333333332696,9,8,7,179,27,7,3,7,48,43,5,7,5,0,0.10416666666666667,0.8958333333333334,24,3,167.7333333333248,0.21156190876603526,1,0,1,7,3,36,7,3,41,0,0,0,0,0,6,14,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,30,4081068806,3053816541,true,false,817.4333333332472,838.4333333332472,9,8,7,180,27,8,3,15,61,52,9,15,9,0,0.14754098360655737,0.8524590163934426,26,3.25,167.7333333333248,0.20519512294581715,1,1,0,8,3,44,8,3,51,8,3,51,134.16666666654464,0.16413163152945248,4,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,31,1572237487,3552385709,true,false,840.5666666665595,861.5666666665595,9,8,7,180,29,9,3,13,58,52,6,13,6,0,0.10344827586206896,0.896551724137931,24,3,167.7333333333248,0.19954792401952592,1,1,0,7,3,41,9,3,51,9,3,51,134.7666666665441,0.16032834992254583,7,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,32,3917082294,2930887124,true,false,792.1333333332702,813.1333333332702,9,8,7,180,25,8,3,5,45,40,5,5,5,0,0.1111111111111111,0.8888888888888888,20,2.5,167.7333333333248,0.21174886382764455,1,1,0,6,3,32,7,3,37,7,3,38,88.06666666658657,0.111176569600985,5,11,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,33,4041928192,2770734689,false,false,816.3333333332482,837.3333333332482,9,8,7,179,20,6,3,12,46,42,4,12,4,0,0.08695652173913043,0.9130434782608695,18,2.25,167.7333333333248,0.20547162106983538,1,0,1,5,3,33,6,3,42,0,0,0,0,0,5,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,34,2630378983,2742851049,true,false,772.633333333288,793.633333333288,9,8,7,180,25,8,3,8,46,42,4,8,4,0,0.08695652173913043,0.9130434782608695,22,2.75,167.7333333333248,0.21709305837180376,1,1,0,7,3,34,7,3,41,7,3,41,102.56666666657338,0.13274947150426603,2,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,35,164910933,1925266347,true,false,797.8666666665983,818.8666666665983,9,8,7,180,23,6,3,12,50,45,5,12,5,0,0.1,0.9,22,2.75,167.7333333333248,0.21022727272728003,1,1,0,6,3,36,6,3,44,6,3,44,103.23333333323944,0.12938669786085596,4,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,36,424926903,3312036924,true,false,783.7666666666112,804.7666666666112,9,8,7,180,17,5,3,4,37,31,6,4,6,0,0.16216216216216217,0.8378378378378378,17,2.125,167.7333333333248,0.2140092714668524,1,1,0,5,3,26,5,3,30,5,3,30,79.66666666659421,0.10164589801377942,5,8,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,37,1867347015,483734156,true,false,815.7999999999154,836.7999999999154,9,8,7,180,25,8,3,8,49,43,6,8,6,0,0.12244897959183673,0.8775510204081632,22,2.75,167.7333333333248,0.2056059491705592,1,1,0,7,3,34,8,3,41,8,3,42,126.93333333321789,0.15559369126407338,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,38,687125727,1490913570,false,false,824.5666666665741,845.5666666665741,9,8,7,179,28,8,3,20,64,58,6,20,6,0,0.09375,0.90625,21,2.625,167.7333333333248,0.20341997817036458,1,0,1,6,3,37,8,3,57,0,0,0,0,0,3,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,39,1479431960,713292789,true,false,742.5666666666486,763.5666666666486,9,8,7,180,22,6,3,12,50,44,6,12,6,0,0.12,0.88,18,2.25,167.7333333333248,0.22588319791712824,1,1,0,5,3,31,6,3,40,6,3,43,53.533333333284645,0.07209229249892617,5,9,4,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,40,1931715813,566750882,true,false,816.7666666665812,837.7666666665812,9,8,7,180,22,6,3,18,59,50,9,18,9,0,0.15254237288135594,0.847457627118644,21,2.625,167.7333333333248,0.2053626086601751,1,1,0,6,3,36,6,3,49,6,3,49,133.6333333332118,0.16361261886286468,5,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,41,1460645803,1912962488,false,false,790.899999999938,811.899999999938,9,8,7,179,16,4,2,1,29,26,3,1,3,0,0.10344827586206896,0.896551724137931,15,1.875,167.7333333333248,0.21207906604291052,1,0,1,4,2,23,4,2,25,0,0,0,0,0,5,11,1,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,42,2149213617,2917479110,false,false,782.2333333332792,803.2333333332792,9,8,7,179,24,7,3,4,44,37,7,4,7,0,0.1590909090909091,0.8409090909090909,16,2,167.7333333333248,0.21442877231857893,1,0,1,4,3,28,7,3,37,0,0,0,0,0,6,8,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,43,921984714,2696115224,true,false,830.7999999999017,851.7999999999017,9,8,7,180,25,7,2,28,71,62,9,28,9,0,0.1267605633802817,0.8732394366197183,23,2.875,167.7333333333248,0.20189375702135848,1,1,0,6,2,53,7,2,62,7,2,62,135.69999999987658,0.1633365430908674,5,6,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,44,2396834857,3400542604,true,false,812.9333333332513,833.9333333332513,9,8,7,180,22,7,3,7,45,39,6,7,6,0,0.13333333333333333,0.8666666666666667,17,2.125,167.7333333333248,0.20633098245039574,1,1,0,5,2,28,7,3,35,7,3,37,127.0999999998844,0.15634738395919784,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,45,2622366761,1405968849,false,false,782.099999999946,803.099999999946,9,8,7,179,27,8,3,16,62,52,10,16,10,0,0.16129032258064516,0.8387096774193549,23,2.875,167.7333333333248,0.2144653283893829,1,0,1,6,3,46,8,3,52,0,0,0,0,0,3,3,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,46,2480912865,2438698184,false,false,767.7666666666257,788.7666666666257,9,8,7,179,25,7,2,8,45,41,4,8,4,0,0.08888888888888889,0.9111111111111111,19,2.375,167.7333333333248,0.21846915295445718,1,0,1,5,2,31,7,2,41,0,0,0,0,0,2,4,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,47,4115300923,114495816,false,false,782.6999999999455,803.6999999999455,9,8,7,179,22,6,3,13,54,45,9,13,9,0,0.16666666666666666,0.8333333333333334,19,2.375,167.7333333333248,0.2143009241514456,1,0,1,5,3,40,6,3,45,0,0,0,0,0,2,5,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,48,418587956,548361773,true,false,757.3333333333019,778.3333333333019,9,8,7,180,23,7,3,2,40,35,5,2,5,0,0.125,0.875,18,2.25,167.7333333333248,0.22147887323943455,1,1,0,5,3,29,7,3,34,7,3,34,78.19999999992888,0.1032570422534315,4,9,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,49,25899053,4184930629,false,false,787.8333333332741,808.8333333332741,9,8,7,179,23,7,3,5,41,38,3,5,3,0,0.07317073170731707,0.926829268292683,17,2.125,167.7333333333248,0.2129045906494657,1,0,1,5,3,27,7,3,38,0,0,0,0,0,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,50,1398077836,2646842237,false,false,816.0999999999151,837.0999999999151,9,8,7,179,28,8,3,13,57,51,6,13,6,0,0.10526315789473684,0.8947368421052632,25,3.125,167.7333333333248,0.20553036801046715,1,0,1,7,3,43,8,3,51,0,0,0,0,0,5,7,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,51,4262311237,4162853964,false,false,792.6333333332698,813.6333333332698,9,8,7,179,12,3,2,0,23,21,2,0,2,0,0.08695652173913043,0.9130434782608695,11,1.375,167.7333333333248,0.2116152908028154,1,0,1,3,2,18,3,2,21,0,0,0,0,0,3,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,52,1084489622,1314381746,true,false,767.1666666666263,788.1666666666263,9,8,7,180,25,8,3,8,48,42,6,8,6,0,0.125,0.875,23,2.875,167.7333333333248,0.21864001737996996,1,1,0,7,3,37,7,3,40,7,3,41,82.03333333325872,0.10693026287194836,5,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,53,72294272,1334344572,false,false,844.4333333332227,865.4333333332227,9,8,7,179,23,7,3,13,49,46,3,13,3,0,0.061224489795918366,0.9387755102040817,21,2.625,167.7333333333248,0.1986341925551811,1,0,1,6,3,39,7,3,46,0,0,0,0,0,6,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,54,1025788700,2240132783,false,false,844.9999999998888,865.9999999998888,9,8,7,179,31,9,3,13,59,54,5,13,5,0,0.0847457627118644,0.9152542372881356,26,3.25,167.7333333333248,0.1985009861933099,1,0,1,8,3,41,9,3,54,0,0,0,0,0,3,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,55,32769415,533269338,true,false,852.6999999998818,873.6999999998818,9,8,7,180,30,9,3,13,61,53,8,13,8,0,0.13114754098360656,0.8688524590163934,23,2.875,167.7333333333248,0.19670849458584266,1,1,0,7,3,39,8,3,50,9,3,52,161.86666666651945,0.1898283882567631,5,7,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,56,1186139222,1902446670,false,false,792.7999999999363,813.7999999999363,9,8,7,179,25,8,3,5,48,40,8,5,8,0,0.16666666666666666,0.8333333333333334,23,2.875,167.7333333333248,0.21157080390178895,1,0,1,7,3,37,8,3,39,0,0,0,0,0,4,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,57,2186131343,324611309,false,false,835.999999999897,856.999999999897,9,8,7,179,27,8,3,12,57,49,8,12,8,0,0.14035087719298245,0.8596491228070176,24,3,167.7333333333248,0.20063795853270988,1,0,1,7,3,39,8,3,47,0,0,0,0,0,6,8,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,58,753116385,3137016239,true,false,784.8666666666102,805.8666666666102,9,8,7,180,28,8,3,10,55,47,8,10,8,0,0.14545454545454545,0.8545454545454545,24,3,167.7333333333248,0.2137093349188867,1,1,0,7,3,40,8,3,46,8,3,47,87.49999999992042,0.11148390384769394,5,11,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,59,4171387993,912606203,true,false,831.7333333332342,852.7333333332342,9,8,7,180,25,8,3,11,56,45,11,11,11,0,0.19642857142857142,0.8035714285714286,19,2.375,167.7333333333248,0.20166720102598362,1,1,0,5,3,35,7,3,43,7,3,44,155.6666666665251,0.18715934594406497,3,4,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,60,1599599045,3404086600,false,false,840.1666666665599,861.1666666665599,9,8,7,179,20,6,3,4,37,32,5,4,5,0,0.13513513513513514,0.8648648648648649,14,1.75,167.7333333333248,0.1996429279904933,1,0,1,4,3,23,5,3,31,0,0,0,0,0,3,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,61,1184744348,2660779864,false,false,832.0333333332339,853.0333333332339,9,8,7,179,19,5,3,6,41,34,7,6,7,0,0.17073170731707318,0.8292682926829268,16,2,167.7333333333248,0.20159448740035835,1,0,1,4,3,27,5,3,33,0,0,0,0,0,3,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,62,3726251780,2830737307,true,false,804.9999999999252,825.9999999999252,9,8,7,180,27,8,3,11,54,47,7,11,7,0,0.12962962962962962,0.8703703703703703,19,2.375,167.7333333333248,0.2083643892339632,1,1,0,5,3,32,7,3,45,7,3,46,113.46666666656347,0.14095238095226587,6,13,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,63,628420005,93984634,false,false,823.1999999999086,844.1999999999086,9,8,7,179,25,7,3,16,58,49,9,16,9,0,0.15517241379310345,0.8448275862068966,22,2.75,167.7333333333248,0.20375769355362416,1,0,1,6,3,38,7,3,49,0,0,0,0,0,5,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,64,3310469291,3058166250,true,false,811.8333333332523,832.8333333332523,9,8,7,180,29,9,3,13,58,52,6,13,6,0,0.10344827586206896,0.896551724137931,27,3.375,167.7333333333248,0.20661055224800845,1,1,0,8,3,45,9,3,49,9,3,51,114.9666666665621,0.14161363169768867,5,8,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,65,772134288,1673145911,false,false,780.3999999999476,801.3999999999476,9,8,7,179,24,7,3,9,47,43,4,9,4,0,0.0851063829787234,0.9148936170212766,23,2.875,167.7333333333248,0.21493251324107646,1,0,1,7,3,40,7,3,43,0,0,0,0,0,2,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,66,3226336270,3407807712,true,false,818.0999999999133,839.0999999999133,9,8,7,180,22,6,3,4,40,36,4,4,4,0,0.1,0.9,17,2.125,167.7333333333248,0.20502791019843855,1,1,0,5,3,27,6,3,35,6,3,35,138.0666666665411,0.1687650246504776,5,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,67,176166743,3655424218,true,false,773.8333333332869,794.8333333332869,9,8,7,180,26,8,3,6,45,41,4,6,4,0,0.08888888888888889,0.9111111111111111,20,2.5,167.7333333333248,0.21675640749515598,1,1,0,6,3,34,7,3,40,7,3,40,91.63333333325,0.11841481800549924,5,10,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,68,1364349378,290956375,true,false,828.5999999999037,849.5999999999037,9,8,7,180,22,7,3,6,45,37,8,6,8,0,0.17777777777777778,0.8222222222222222,18,2.25,167.7333333333248,0.20242980127123375,1,1,0,5,3,30,7,3,36,7,3,36,137.9999999998745,0.16654598117293087,4,7,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,69,3700438327,214477261,false,false,851.1333333332166,872.1333333332166,9,8,7,179,24,7,2,25,65,59,6,25,6,0,0.09230769230769231,0.9076923076923077,24,3,167.7333333333248,0.1970705725699238,1,0,1,7,2,51,7,2,59,0,0,0,0,0,3,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,70,1009379196,346025300,true,false,832.5666666665668,853.5666666665668,9,8,7,180,20,6,3,7,43,37,6,7,6,0,0.13953488372093023,0.8604651162790697,17,2.125,167.7333333333248,0.20146534812028455,1,1,0,5,3,31,6,3,36,6,3,36,144.8333333332016,0.17396004323964326,5,5,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,71,879063749,3923476295,false,false,789.5999999999392,810.5999999999392,9,8,7,179,29,8,3,19,59,57,2,19,2,0,0.03389830508474576,0.9661016949152542,25,3.125,167.7333333333248,0.212428233704835,1,0,1,7,3,41,8,3,53,0,0,0,0,0,5,11,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,72,2558025091,4035319720,false,false,794.4333333332681,815.4333333332681,9,8,7,179,25,7,3,14,55,49,6,14,6,0,0.10909090909090909,0.8909090909090909,20,2.5,167.7333333333248,0.21113582008140633,1,0,1,5,3,39,7,3,49,0,0,0,0,0,5,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,73,105028354,696519562,false,false,841.7333333332251,862.7333333332251,9,8,7,179,25,7,3,18,56,53,3,18,3,0,0.05357142857142857,0.9464285714285714,22,2.75,167.7333333333248,0.19927134484398823,1,0,1,6,3,41,7,3,52,0,0,0,0,0,5,14,2,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,74,3147724494,1758340152,false,false,836.3999999998966,857.3999999998966,9,8,7,179,23,7,3,17,55,48,7,17,7,0,0.12727272727272726,0.8727272727272727,21,2.625,167.7333333333248,0.20054200542006878,1,0,1,6,3,38,6,3,47,0,0,0,0,0,4,5,3,0
difficulty-easy,20260712,1,0.12,0.45,0.2,0.18,3,30,9,75,3072069306,173343261,false,false,805.0999999999251,826.0999999999251,9,8,7,179,20,6,3,7,43,37,6,7,6,0,0.13953488372093023,0.8604651162790697,18,2.25,167.7333333333248,0.2083385086738795,1,0,1,5,3,30,6,3,37,0,0,0,0,0,5,14,2,0
