variants,batchSeed,metaPowerMultiplier,permanentMissChance,pickupReactionSeconds,pickupReactionJitterSeconds,pickupActionIntervalSeconds,perkDecisionSeconds,simulationHz,totalWaves,runIndex,gameplaySeed,botSeed,win,timedOut,activeDurationSeconds,estimatedWallDurationSeconds,waveReached,level,perkDecisions,kills,merges,formed3Star,locked3Star,consumes,dropsGenerated,collected,expired,cardsFull,permanentlyMissedDrops,unresolvedDrops,expiredRate,collectedRate,mergesBeforeBoss,mergesPerRegularWave,breatherSeconds,breatherShare,bossReached,bossKilled,bossBreached,bossEntryFormed3Star,bossEntryLocked3Star,bossEntryCollected,bossSpawnFormed3Star,bossSpawnLocked3Star,bossSpawnCollected,preBossKillFormed3Star,preBossKillLocked3Star,preBossKillCollected,bossFightDurationSeconds,bossShare,peakEnemies,peakBullets,peakDrops,peakParticles
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,0,2296215870,2743432545,false,false,746.9333333333113,761.9333333333113,9,6,5,179,22,6,3,7,43,39,4,7,4,0,0.09302325581395349,0.9069767441860465,21,2.625,159.73333333332567,0.21385219564440874,1,0,1,6,3,33,6,3,39,0,0,0,0,0,5,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1,121806499,3016168439,false,false,807.2666666665898,825.2666666665898,9,7,6,179,18,5,3,7,36,34,2,7,2,0,0.05555555555555555,0.9444444444444444,16,2,159.73333333332567,0.19786935337353317,1,0,1,4,3,25,4,3,32,0,0,0,0,0,6,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,2,584696471,3861983035,false,false,812.7999999999181,830.7999999999181,9,7,6,179,19,6,2,8,40,35,5,8,5,0,0.125,0.875,14,1.75,159.73333333332567,0.19652230971129647,1,0,1,4,2,26,5,2,33,0,0,0,0,0,6,14,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,3,2410699453,783182251,false,false,805.9333333332577,823.9333333332577,9,7,6,179,17,5,3,1,34,28,6,1,6,0,0.17647058823529413,0.8235294117647058,17,2.125,159.73333333332567,0.198196707750857,1,0,1,5,3,26,5,3,27,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,4,3511399940,1742797195,false,false,801.5999999999283,819.5999999999283,9,7,6,179,24,7,3,3,39,37,2,3,2,0,0.05128205128205128,0.9487179487179487,18,2.25,159.73333333332567,0.19926813040586322,1,0,1,5,3,29,7,3,35,0,0,0,0,0,8,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,5,4218843850,964822691,false,false,773.2666666666207,788.2666666666207,9,6,5,179,27,9,3,7,49,44,5,7,5,0,0.10204081632653061,0.8979591836734694,25,3.125,159.73333333332567,0.20656953185619686,1,0,1,8,3,36,9,3,42,0,0,0,0,0,7,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,6,2039225980,2443286865,false,false,804.7999999999254,822.7999999999254,9,7,6,179,19,5,2,9,42,38,4,9,4,0,0.09523809523809523,0.9047619047619048,16,2,159.73333333332567,0.1984758117959002,1,0,1,5,2,24,5,2,38,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,7,2204589574,1442323462,false,false,790.3999999999385,808.3999999999385,9,7,6,179,8,2,2,0,18,16,2,0,2,0,0.1111111111111111,0.8888888888888888,8,1,159.73333333332567,0.2020917678812476,1,0,1,2,2,16,2,2,16,0,0,0,0,0,6,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,8,3214878234,669185841,true,false,803.0333333332603,821.0333333332603,9,7,6,180,23,7,3,7,42,40,2,7,2,0,0.047619047619047616,0.9523809523809523,21,2.625,159.73333333332567,0.1989124569341333,1,1,0,6,3,37,7,3,39,7,3,39,144.93333333320152,0.18048233780235112,5,8,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,9,2053453029,1438868833,false,false,750.966666666641,768.966666666641,9,7,6,179,14,4,3,0,26,22,4,0,4,0,0.15384615384615385,0.8461538461538461,11,1.375,159.73333333332567,0.21270362643703378,1,0,1,3,3,19,4,3,21,0,0,0,0,0,4,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,10,559618858,496218829,false,false,789.5333333332726,807.5333333332726,9,7,6,179,22,6,3,6,45,37,8,6,8,0,0.17777777777777778,0.8222222222222222,17,2.125,159.73333333332567,0.20231360297222575,1,0,1,4,3,27,6,3,36,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,11,531742719,992158343,false,false,728.9999999999943,743.9999999999943,9,6,5,179,14,4,3,0,26,23,3,0,3,0,0.11538461538461539,0.8846153846153846,14,1.75,159.73333333332567,0.21911294010058563,1,0,1,4,3,21,4,3,23,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,12,4201694498,3214489409,false,false,817.9666666665801,835.9666666665801,9,7,6,179,25,7,3,10,51,44,7,10,7,0,0.13725490196078433,0.8627450980392157,22,2.75,159.73333333332567,0.1952809812950926,1,0,1,6,3,36,7,3,41,0,0,0,0,0,5,6,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,13,1839324408,3166077543,false,false,816.5999999999146,831.5999999999146,9,6,5,179,20,5,2,7,40,36,4,7,4,0,0.1,0.9,17,2.125,159.73333333332567,0.19560780471876363,1,0,1,4,2,30,5,2,36,0,0,0,0,0,4,4,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,14,56504798,1525320432,false,false,785.2333333332765,803.2333333332765,9,7,6,179,26,8,3,10,52,45,7,10,7,0,0.1346153846153846,0.8653846153846154,21,2.625,159.73333333332567,0.2034214883049674,1,0,1,7,3,37,8,3,42,0,0,0,0,0,8,7,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,15,2397099859,2713521751,false,false,773.8999999999535,791.8999999999535,9,7,6,179,22,7,3,4,36,35,1,4,1,0,0.027777777777777776,0.9722222222222222,15,1.875,159.73333333332567,0.20640048240513667,1,0,1,4,2,25,7,3,35,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,16,2015134913,1153751129,false,false,796.4999999999329,814.4999999999329,9,7,6,179,25,7,3,3,47,38,9,3,9,0,0.19148936170212766,0.8085106382978723,19,2.375,159.73333333332567,0.20054404687173777,1,0,1,5,3,30,7,3,35,0,0,0,0,0,7,7,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,17,608994987,47701258,true,false,801.2999999999286,819.2999999999286,9,7,6,180,16,5,3,0,28,25,3,0,3,0,0.10714285714285714,0.8928571428571429,11,1.375,159.73333333332567,0.19934273472275044,1,1,0,3,2,18,5,3,24,5,3,24,143.09999999986985,0.17858479970034022,6,13,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,18,3557860175,4154778242,false,false,800.9999999999288,818.9999999999288,9,7,6,179,27,8,3,12,52,47,5,12,5,0,0.09615384615384616,0.9038461538461539,21,2.625,159.73333333332567,0.19941739492302105,1,0,1,6,3,34,7,3,45,0,0,0,0,0,6,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,19,120728548,626776274,false,false,742.6666666666486,757.6666666666486,9,6,5,179,21,6,3,4,41,34,7,4,7,0,0.17073170731707318,0.8292682926829268,16,2,159.73333333332567,0.21508078994613497,1,0,1,4,3,27,6,3,34,0,0,0,0,0,5,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,20,2151529111,2734624010,false,false,762.2666666666307,780.2666666666307,9,7,6,179,22,6,3,3,37,34,3,3,3,0,0.08108108108108109,0.918918918918919,19,2.375,159.73333333332567,0.20955046352982318,1,0,1,5,3,28,6,3,34,0,0,0,0,0,3,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,21,1382418872,836112913,false,false,813.0333333332512,828.0333333332512,9,6,5,179,24,7,3,6,47,38,9,6,9,0,0.19148936170212766,0.8085106382978723,19,2.375,159.73333333332567,0.19646590955681417,1,0,1,6,3,29,6,3,37,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,22,4072874768,3284093835,false,false,777.366666666617,795.366666666617,9,7,6,179,23,7,3,6,45,37,8,6,8,0,0.17777777777777778,0.8222222222222222,19,2.375,159.73333333332567,0.20548003944942655,1,0,1,5,3,31,7,3,37,0,0,0,0,0,4,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,23,1358835280,2977920616,false,false,799.4333333332636,814.4333333332636,9,6,5,179,19,5,3,10,41,39,2,10,2,0,0.04878048780487805,0.9512195121951219,18,2.25,159.73333333332567,0.19980819747321804,1,0,1,5,3,33,5,3,39,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,24,1091918759,2357897933,false,false,767.1666666666263,782.1666666666263,9,6,5,179,23,7,3,5,46,38,8,5,8,0,0.17391304347826086,0.8260869565217391,19,2.375,159.73333333332567,0.20821203562893864,1,0,1,6,3,27,7,3,36,0,0,0,0,0,6,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,25,3043943479,2490355969,false,false,794.533333333268,812.533333333268,9,7,6,179,23,7,3,1,39,33,6,1,6,0,0.15384615384615385,0.8461538461538461,17,2.125,159.73333333332567,0.20104044302736046,1,0,1,5,3,26,7,3,32,0,0,0,0,0,7,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,26,2575129775,3048092246,false,false,750.2333333333083,768.2333333333083,9,7,6,179,15,4,3,0,29,24,5,0,5,0,0.1724137931034483,0.8275862068965517,12,1.5,159.73333333332567,0.21291153863242235,1,0,1,3,2,20,4,3,24,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,27,4119587018,401003158,false,false,814.2999999999167,832.2999999999167,9,7,6,179,28,8,3,13,57,50,7,13,7,0,0.12280701754385964,0.8771929824561403,24,3,159.73333333332567,0.19616030128127473,1,0,1,7,3,40,7,3,46,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,28,3898742175,1879299208,false,false,829.3666666665697,844.3666666665697,9,6,5,179,20,6,3,0,31,30,1,0,1,0,0.03225806451612903,0.967741935483871,17,2.125,159.73333333332567,0.1925967605803758,1,0,1,5,3,26,6,3,30,0,0,0,0,0,5,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,29,1855762452,1504534728,true,false,759.3999999999667,777.3999999999667,9,7,6,180,15,4,3,3,30,28,2,3,2,0,0.06666666666666667,0.9333333333333333,13,1.625,159.73333333332567,0.2103414976736011,1,1,0,3,3,23,4,3,27,4,3,27,100.06666666657566,0.1317706961635239,5,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,30,4081068806,3053816541,false,false,814.1666666665835,832.1666666665835,9,7,6,179,28,9,3,5,49,42,7,5,7,0,0.14285714285714285,0.8571428571428571,21,2.625,159.73333333332567,0.19619242579325524,1,0,1,6,3,34,9,3,41,0,0,0,0,0,6,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,31,1572237487,3552385709,false,false,805.0666666665918,820.0666666665918,9,6,5,179,24,7,3,5,44,39,5,5,5,0,0.11363636363636363,0.8863636363636364,18,2.25,159.73333333332567,0.19841006955946572,1,0,1,5,3,29,6,3,36,0,0,0,0,0,7,13,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,32,3917082294,2930887124,false,false,794.0666666666018,812.0666666666018,9,7,6,179,17,5,3,2,31,27,4,2,4,0,0.12903225806451613,0.8709677419354839,9,1.125,159.73333333332567,0.2011585928973286,1,0,1,2,2,18,5,3,27,0,0,0,0,0,4,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,33,4041928192,2770734689,false,false,829.5999999999028,847.5999999999028,9,7,6,179,23,6,3,5,42,37,5,5,5,0,0.11904761904761904,0.8809523809523809,17,2.125,159.73333333332567,0.19254259080682784,1,0,1,4,3,27,6,3,36,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,34,2630378983,2742851049,false,false,745.0999999999797,760.0999999999797,9,6,5,179,22,6,2,8,45,40,5,8,5,0,0.1111111111111111,0.8888888888888888,21,2.625,159.73333333332567,0.2143783832147766,1,0,1,6,2,33,6,2,40,0,0,0,0,0,8,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,35,164910933,1925266347,false,false,760.6333333332989,775.6333333332989,9,6,5,179,24,7,3,4,45,38,7,4,7,0,0.15555555555555556,0.8444444444444444,19,2.375,159.73333333332567,0.21000043823129794,1,0,1,5,3,30,7,3,36,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,36,424926903,3312036924,false,false,809.7999999999208,827.7999999999208,9,7,6,179,20,6,3,6,38,34,4,6,4,0,0.10526315789473684,0.8947368421052632,15,1.875,159.73333333332567,0.19725034988063878,1,0,1,5,3,22,5,3,33,0,0,0,0,0,7,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,37,1867347015,483734156,false,false,741.6666666666495,756.6666666666495,9,6,5,179,19,5,3,1,34,30,4,1,4,0,0.11764705882352941,0.8823529411764706,15,1.875,159.73333333332567,0.2153707865168486,1,0,1,4,3,25,5,3,28,0,0,0,0,0,5,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,38,687125727,1490913570,false,false,782.9666666666119,797.9666666666119,9,6,5,179,16,4,3,0,32,25,7,0,7,0,0.21875,0.78125,14,1.75,159.73333333332567,0.2040103878411216,1,0,1,4,3,20,4,3,25,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,39,1479431960,713292789,false,false,724.1333333333321,742.1333333333321,9,7,6,179,22,6,3,3,40,34,6,3,6,0,0.15,0.85,15,1.875,159.73333333332567,0.22058552752714872,1,0,1,4,2,25,6,3,32,0,0,0,0,0,6,10,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,40,1931715813,566750882,false,false,816.8999999999144,831.8999999999144,9,6,5,179,23,6,3,10,50,43,7,10,7,0,0.14,0.86,19,2.375,159.73333333332567,0.19553596931490075,1,0,1,5,3,35,6,3,40,0,0,0,0,0,7,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,41,1460645803,1912962488,false,false,782.1666666666126,797.1666666666126,9,6,5,179,16,4,2,5,31,30,1,5,1,0,0.03225806451612903,0.967741935483871,11,1.375,159.73333333332567,0.20421904964841683,1,0,1,3,2,18,4,2,24,0,0,0,0,0,6,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,42,2149213617,2917479110,false,false,796.9333333332659,811.9333333332659,9,6,5,179,15,4,2,2,30,27,3,2,3,0,0.1,0.9,11,1.375,159.73333333332567,0.20043500083654742,1,0,1,3,2,19,4,2,26,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,43,921984714,2696115224,false,false,815.4666666665823,833.4666666665823,9,7,6,179,23,7,2,10,49,43,6,10,6,0,0.12244897959183673,0.8775510204081632,20,2.5,159.73333333332567,0.19587965990844775,1,0,1,6,2,34,7,2,43,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,44,2396834857,3400542604,false,false,744.4333333333136,759.4333333333136,9,6,5,179,18,5,3,3,35,31,4,3,4,0,0.11428571428571428,0.8857142857142857,15,1.875,159.73333333332567,0.21457036672188676,1,0,1,4,3,25,5,3,30,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,45,2622366761,1405968849,false,false,781.1999999999468,799.1999999999468,9,7,6,179,22,6,3,6,47,38,9,6,9,0,0.19148936170212766,0.8085106382978723,21,2.625,159.73333333332567,0.20447175285885374,1,0,1,6,3,31,6,3,38,0,0,0,0,0,3,3,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,46,2480912865,2438698184,false,false,811.3666666665861,826.3666666665861,9,6,5,179,11,3,2,0,21,20,1,0,1,0,0.047619047619047616,0.9523809523809523,11,1.375,159.73333333332567,0.19686947947907835,1,0,1,3,2,19,3,2,20,0,0,0,0,0,3,5,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,47,4115300923,114495816,false,false,801.2666666665953,819.2666666665953,9,7,6,179,22,6,3,8,47,40,7,8,7,0,0.14893617021276595,0.851063829787234,21,2.625,159.73333333332567,0.19935102753973696,1,0,1,6,3,32,6,3,39,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,48,418587956,548361773,false,false,779.7999999999481,794.7999999999481,9,6,5,179,26,8,3,5,42,41,1,5,1,0,0.023809523809523808,0.9761904761904762,21,2.625,159.73333333332567,0.20483884756775622,1,0,1,6,3,34,8,3,40,0,0,0,0,0,6,13,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,49,25899053,4184930629,false,false,759.1666666666335,774.1666666666335,9,6,5,179,18,5,3,8,43,36,7,8,7,0,0.16279069767441862,0.8372093023255814,18,2.25,159.73333333332567,0.21040614709110778,1,0,1,5,3,31,5,3,35,0,0,0,0,0,7,9,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,50,1398077836,2646842237,false,false,794.4333333332681,812.4333333332681,9,7,6,179,17,5,2,0,31,27,4,0,4,0,0.12903225806451613,0.8709677419354839,12,1.5,159.73333333332567,0.20106574917132394,1,0,1,3,2,20,5,2,27,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,51,4262311237,4162853964,false,false,793.099999999936,811.099999999936,9,7,6,179,14,4,3,0,27,24,3,0,3,0,0.1111111111111111,0.8888888888888888,12,1.5,159.73333333332567,0.2014037742193148,1,0,1,3,3,20,4,3,24,0,0,0,0,0,3,6,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,52,1084489622,1314381746,false,false,750.7666666666412,768.7666666666412,9,7,6,179,25,7,3,14,56,48,8,14,8,0,0.14285714285714285,0.8571428571428571,22,2.75,159.73333333332567,0.21276028948186002,1,0,1,6,3,42,7,3,47,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,53,72294272,1334344572,false,false,752.2999999999731,770.2999999999731,9,7,6,179,20,6,3,5,40,35,5,5,5,0,0.125,0.875,17,2.125,159.73333333332567,0.21232664274003907,1,0,1,5,3,29,6,3,33,0,0,0,0,0,7,8,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,54,1025788700,2240132783,false,false,755.4666666666369,773.4666666666369,9,7,6,179,20,6,3,6,44,35,9,6,9,0,0.20454545454545456,0.7954545454545454,15,1.875,159.73333333332567,0.21143663960465756,1,0,1,4,3,27,6,3,34,0,0,0,0,0,8,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,55,32769415,533269338,true,false,794.6999999999346,812.6999999999346,9,7,6,180,23,7,3,5,43,37,6,5,6,0,0.13953488372093023,0.8604651162790697,20,2.5,159.73333333332567,0.20099828027348537,1,1,0,6,3,31,6,3,35,6,3,36,129.03333333321598,0.16236735036268604,5,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,56,1186139222,1902446670,false,false,770.8333333332896,788.8333333332896,9,7,6,179,21,7,3,5,38,35,3,5,3,0,0.07894736842105263,0.9210526315789473,14,1.75,159.73333333332567,0.20722162162162344,1,0,1,4,3,21,7,3,33,0,0,0,0,0,5,9,4,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,57,2186131343,324611309,false,false,738.6999999999855,756.6999999999855,9,7,6,179,14,4,3,0,24,23,1,0,1,0,0.041666666666666664,0.9583333333333334,12,1.5,159.73333333332567,0.2162357294345862,1,0,1,3,3,19,4,3,23,0,0,0,0,0,3,7,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,58,753116385,3137016239,true,false,808.7666666665884,826.7666666665884,9,7,6,180,19,6,3,3,42,32,10,3,10,0,0.23809523809523808,0.7619047619047619,18,2.25,159.73333333332567,0.19750236986358793,1,1,0,5,3,26,5,3,30,5,3,30,147.59999999986576,0.18250010303739855,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,59,4171387993,912606203,false,false,814.3999999999166,832.3999999999166,9,7,6,179,17,5,3,3,34,28,6,3,6,0,0.17647058823529413,0.8235294117647058,12,1.5,159.73333333332567,0.19613621480027263,1,0,1,3,3,22,5,3,28,0,0,0,0,0,6,12,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,60,1599599045,3404086600,false,false,788.2666666666071,803.2666666666071,9,6,5,179,16,4,2,0,32,25,7,0,7,0,0.21875,0.78125,14,1.75,159.73333333332567,0.20263870094723158,1,0,1,4,2,22,4,2,25,0,0,0,0,0,10,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,61,1184744348,2660779864,false,false,782.3666666666124,797.3666666666124,9,6,5,179,16,5,3,0,25,23,2,0,2,0,0.08,0.92,12,1.5,159.73333333332567,0.20416684419070777,1,0,1,3,3,20,5,3,23,0,0,0,0,0,2,5,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,62,3726251780,2830737307,false,false,810.4333333332536,828.4333333332536,9,7,6,179,22,6,3,15,53,47,6,15,6,0,0.11320754716981132,0.8867924528301887,20,2.5,159.73333333332567,0.19709620367705516,1,0,1,6,3,35,6,3,44,0,0,0,0,0,5,11,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,63,628420005,93984634,false,false,823.0666666665754,841.0666666665754,9,7,6,179,28,8,3,8,50,46,4,8,4,0,0.08,0.92,24,3,159.73333333332567,0.19407095415520417,1,0,1,7,3,34,8,3,46,0,0,0,0,0,8,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,64,3310469291,3058166250,false,false,819.1333333332457,837.1333333332457,9,7,6,179,25,8,3,6,46,40,6,6,6,0,0.13043478260869565,0.8695652173913043,19,2.375,159.73333333332567,0.1950028485391179,1,0,1,6,3,27,8,3,40,0,0,0,0,0,7,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,65,772134288,1673145911,false,false,752.0999999999733,770.0999999999733,9,7,6,179,14,4,2,1,24,23,1,1,1,0,0.041666666666666664,0.9583333333333334,10,1.25,159.73333333332567,0.21238310508354122,1,0,1,2,2,20,4,2,23,0,0,0,0,0,6,9,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,66,3226336270,3407807712,false,false,733.6666666666567,751.6666666666567,9,7,6,179,15,4,3,1,32,26,6,1,6,0,0.1875,0.8125,12,1.5,159.73333333332567,0.21771921853702114,1,0,1,4,3,18,4,3,24,0,0,0,0,0,8,5,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,67,176166743,3655424218,false,false,784.0999999999442,802.0999999999442,9,7,6,179,14,4,3,0,24,21,3,0,3,0,0.125,0.875,8,1,159.73333333332567,0.20371551247715475,1,0,1,2,2,15,4,3,21,0,0,0,0,0,2,5,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,68,1364349378,290956375,false,false,825.6999999999064,840.6999999999064,9,6,5,179,13,4,3,0,25,20,5,0,5,0,0.2,0.8,6,0.75,159.73333333332567,0.19345202050786459,1,0,1,1,1,13,4,3,20,0,0,0,0,0,7,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,69,3700438327,214477261,false,false,803.2666666665934,821.2666666665934,9,7,6,179,29,9,3,17,60,54,6,17,6,0,0.1,0.9,27,3.375,159.73333333332567,0.19885467673666724,1,0,1,8,3,45,9,3,54,0,0,0,0,0,3,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,70,1009379196,346025300,false,false,798.8666666665974,816.8666666665974,9,7,6,179,19,5,3,1,37,30,7,1,7,0,0.1891891891891892,0.8108108108108109,13,1.625,159.73333333332567,0.19994992906618483,1,0,1,4,3,21,5,3,30,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,71,879063749,3923476295,false,false,810.5333333332535,828.5333333332535,9,7,6,179,22,6,2,16,50,48,2,16,2,0,0.04,0.96,21,2.625,159.73333333332567,0.19707188682350066,1,0,1,6,2,40,6,2,47,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,72,2558025091,4035319720,false,false,805.3999999999248,823.3999999999248,9,7,6,179,16,4,3,1,35,27,8,1,8,0,0.22857142857142856,0.7714285714285715,12,1.5,159.73333333332567,0.1983279529840335,1,0,1,3,2,19,4,3,27,0,0,0,0,0,6,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,73,105028354,696519562,false,false,795.299999999934,813.299999999934,9,7,6,179,18,5,2,8,39,34,5,8,5,0,0.1282051282051282,0.8717948717948718,15,1.875,159.73333333332567,0.20084664068067262,1,0,1,4,2,26,4,2,32,0,0,0,0,0,7,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,74,3147724494,1758340152,false,false,796.6666666665994,811.6666666665994,9,6,5,179,21,6,3,1,34,31,3,1,3,0,0.08823529411764706,0.9117647058823529,16,2,159.73333333332567,0.20050209205021652,1,0,1,5,2,25,6,3,30,0,0,0,0,0,5,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,75,3072069306,173343261,false,false,720.7666666666685,738.7666666666685,9,7,6,179,20,6,3,1,32,29,3,1,3,0,0.09375,0.90625,15,1.875,159.73333333332567,0.22161587198814958,1,0,1,4,3,23,5,3,28,0,0,0,0,0,5,11,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,76,1276772488,3889190384,false,false,785.5333333332762,803.5333333332762,9,7,6,179,20,6,3,5,36,34,2,5,2,0,0.05555555555555555,0.9444444444444444,14,1.75,159.73333333332567,0.20334380039039798,1,0,1,4,3,22,6,3,33,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,77,930022865,72636026,false,false,735.1666666666554,753.1666666666554,9,7,6,179,19,5,3,3,37,32,5,3,5,0,0.13513513513513514,0.8648648648648649,14,1.75,159.73333333332567,0.21727499433234387,1,0,1,3,3,25,5,3,30,0,0,0,0,0,7,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,78,2075503612,2137709207,false,false,805.5666666665913,823.5666666665913,9,7,6,179,20,6,3,6,39,36,3,6,3,0,0.07692307692307693,0.9230769230769231,18,2.25,159.73333333332567,0.19828692018042035,1,0,1,5,3,27,6,3,36,0,0,0,0,0,7,8,2,0
